episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
77,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
78,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
79,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
80,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
81,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
82,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
83,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
84,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
85,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
86,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
87,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
88,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
89,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
90,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
91,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
92,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
93,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
94,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
95,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
96,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
97,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
98,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
99,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
