episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
58,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
59,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
60,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
61,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
62,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
63,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
64,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
65,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
66,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
67,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
68,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
69,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
70,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
71,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
72,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
73,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
74,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
75,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
76,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
77,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
78,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
79,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
80,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
81,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
82,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
83,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
84,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
85,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
86,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
87,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
88,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
89,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
90,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
91,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
92,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
93,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
94,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
95,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
96,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
97,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
98,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
99,481.9999999999998,240.0,216.0,25.99999999999999,242.0,12.0
