episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
41,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
42,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
43,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
44,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
45,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
46,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
47,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
48,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
49,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
50,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
51,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
52,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
53,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
54,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
55,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
56,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
57,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
58,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
59,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
60,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
61,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
62,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
63,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
64,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
65,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
66,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
67,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
68,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
69,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
70,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
71,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
72,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
73,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
74,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
75,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
76,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
77,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
78,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
79,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
80,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
81,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
82,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
83,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
84,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
85,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
86,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
87,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
88,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
89,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
90,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
91,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
92,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
93,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
94,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
95,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
96,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
97,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
98,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
99,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
